Currency from,Currency to,Conversion unit,Rate,Effective date  
[IDR] IDR,[USD] USD,1,0.00006,01/03/2025
[IDR] IDR,[EUR] EUR,1,0.00006,01/03/2025
[HUF] HUF,[GBP] GBP,1,0.0021,01/03/2025
[HUF] HUF,[USD] USD,1,0.00273,01/03/2025
[HUF] HUF,[EUR] EUR,1,0.00251,01/03/2025
[HTG] HTG,[GBP] GBP,1,0.00585,01/03/2025
[HTG] HTG,[USD] USD,1,0.00758,01/03/2025
[HTG] HTG,[EUR] EUR,1,0.00697,01/03/2025
[HRK] HRK,[GBP] GBP,1,0.1113,01/03/2025
[HRK] HRK,[USD] USD,1,0.14422,01/03/2025
[HRK] HRK,[EUR] EUR,1,0.13272,01/03/2025
[HNL] HNL,[GBP] GBP,1,0.03013,01/03/2025
[HNL] HNL,[USD] USD,1,0.03904,01/03/2025
[HNL] HNL,[EUR] EUR,1,0.03593,01/03/2025
[HKD] HKD,[GBP] GBP,1,0.0993,01/03/2025
[HKD] HKD,[USD] USD,1,0.12867,01/03/2025
[HKD] HKD,[EUR] EUR,1,0.11841,01/03/2025
[GYD] GYD,[GBP] GBP,1,0.00367,01/03/2025
[GYD] GYD,[USD] USD,1,0.00475,01/03/2025
[GYD] GYD,[EUR] EUR,1,0.00437,01/03/2025
[GTQ] GTQ,[GBP] GBP,1,0.10018,01/03/2025
[GTQ] GTQ,[USD] USD,1,0.12981,01/03/2025
[GTQ] GTQ,[EUR] EUR,1,0.11947,01/03/2025
[GIP] GIP,[GBP] GBP,1,1,01/03/2025
[GIP] GIP,[USD] USD,1,1.29574,01/03/2025
[GIP] GIP,[EUR] EUR,1,1.19248,01/03/2025
[GHS] GHS,[GBP] GBP,1,0.04955,01/03/2025
[GHS] GHS,[USD] USD,1,0.06421,01/03/2025
[GHS] GHS,[EUR] EUR,1,0.05909,01/03/2025
[GEL] GEL,[GBP] GBP,1,0.2735,01/03/2025
[GEL] GEL,[USD] USD,1,0.35438,01/03/2025
[GEL] GEL,[EUR] EUR,1,0.32614,01/03/2025
[FJD] FJD,[GBP] GBP,1,0.33462,01/03/2025
[FJD] FJD,[USD] USD,1,0.43358,01/03/2025
[FJD] FJD,[EUR] EUR,1,0.39902,01/03/2025
[EUR] EUR,[GBP] GBP,1,0.8386,01/03/2025
[EUR] EUR,[USD] USD,1,1.08659,01/03/2025
[ETB] ETB,[GBP] GBP,1,0.0061,01/03/2025
[ETB] ETB,[USD] USD,1,0.00791,01/03/2025
[ETB] ETB,[EUR] EUR,1,0.00728,01/03/2025
[EGP] EGP,[GBP] GBP,1,0.01524,01/03/2025
[EGP] EGP,[USD] USD,1,0.01975,01/03/2025
[EGP] EGP,[EUR] EUR,1,0.01817,01/03/2025
[DZD] DZD,[GBP] GBP,1,0.00575,01/03/2025
[DZD] DZD,[USD] USD,1,0.00745,01/03/2025
[DZD] DZD,[EUR] EUR,1,0.00686,01/03/2025
[DOP] DOP,[GBP] GBP,1,0.01227,01/03/2025
[DOP] DOP,[USD] USD,1,0.0159,01/03/2025
[DOP] DOP,[EUR] EUR,1,0.01464,01/03/2025
[DKK] DKK,[GBP] GBP,1,0.11241,01/03/2025
[DKK] DKK,[USD] USD,1,0.14565,01/03/2025
[DKK] DKK,[EUR] EUR,1,0.13405,01/03/2025
[DJF] DJF,[GBP] GBP,1,0.00434,01/03/2025
[DJF] DJF,[USD] USD,1,0.00563,01/03/2025
[DJF] DJF,[EUR] EUR,1,0.00518,01/03/2025
[CZK] CZK,[GBP] GBP,1,0.03353,01/03/2025
[CZK] CZK,[USD] USD,1,0.04345,01/03/2025
[CZK] CZK,[EUR] EUR,1,0.03999,01/03/2025
[CRC] CRC,[GBP] GBP,1,0.00154,01/03/2025
[CRC] CRC,[USD] USD,1,0.00199,01/03/2025
[CRC] CRC,[EUR] EUR,1,0.00183,01/03/2025
[COP] COP,[GBP] GBP,1,0.00019,01/03/2025
[COP] COP,[USD] USD,1,0.00024,01/03/2025
[COP] COP,[EUR] EUR,1,0.00022,01/03/2025
[CNY] CNY,[GBP] GBP,1,0.10658,01/03/2025
[CNY] CNY,[USD] USD,1,0.1381,01/03/2025
[CNY] CNY,[EUR] EUR,1,0.12709,01/03/2025
[CLP] CLP,[GBP] GBP,1,0.00084,01/03/2025
[CLP] CLP,[USD] USD,1,0.00108,01/03/2025
[CLP] CLP,[EUR] EUR,1,0.001,01/03/2025
[CHF] CHF,[GBP] GBP,1,0.87619,01/03/2025
[CHF] CHF,[USD] USD,1,1.13531,01/03/2025
[CHF] CHF,[EUR] EUR,1,1.04482,01/03/2025
[CAD] CAD,[GBP] GBP,1,0.53859,01/03/2025
[CAD] CAD,[USD] USD,1,0.69787,01/03/2025
[CAD] CAD,[EUR] EUR,1,0.64224,01/03/2025
[BZD] BZD,[GBP] GBP,1,0.38588,01/03/2025
[BZD] BZD,[USD] USD,1,0.5,01/03/2025
[BZD] BZD,[EUR] EUR,1,0.46015,01/03/2025
[BWP] BWP,[GBP] GBP,1,0.05612,01/03/2025
[BWP] BWP,[USD] USD,1,0.07271,01/03/2025
[BWP] BWP,[EUR] EUR,1,0.06692,01/03/2025
[BSD] BSD,[GBP] GBP,1,0.77177,01/03/2025
[BSD] BSD,[USD] USD,1,1,01/03/2025
[BSD] BSD,[EUR] EUR,1,0.9203,01/03/2025
[BRL] BRL,[GBP] GBP,1,0.1355,01/03/2025
[BRL] BRL,[USD] USD,1,0.17557,01/03/2025
[BRL] BRL,[EUR] EUR,1,0.16158,01/03/2025
[BND] BND,[GBP] GBP,1,0.57827,01/03/2025
[BND] BND,[USD] USD,1,0.74928,01/03/2025
[BND] BND,[EUR] EUR,1,0.68956,01/03/2025
[BMD] BMD,[GBP] GBP,1,0.77177,01/03/2025
[BMD] BMD,[USD] USD,1,1,01/03/2025
[BMD] BMD,[EUR] EUR,1,0.9203,01/03/2025
[BIF] BIF,[GBP] GBP,1,0.00026,01/03/2025
[BIF] BIF,[USD] USD,1,0.00034,01/03/2025
[BIF] BIF,[EUR] EUR,1,0.00031,01/03/2025
[BHD] BHD,[GBP] GBP,1,2.05204,01/03/2025
[BHD] BHD,[USD] USD,1,2.65887,01/03/2025
[BHD] BHD,[EUR] EUR,1,2.44696,01/03/2025
[BGN] BGN,[GBP] GBP,1,0.42877,01/03/2025
[BGN] BGN,[USD] USD,1,0.55556,01/03/2025
[BGN] BGN,[EUR] EUR,1,0.51129,01/03/2025
[BDT] BDT,[GBP] GBP,1,0.00633,01/03/2025
[BDT] BDT,[USD] USD,1,0.0082,01/03/2025
[BDT] BDT,[EUR] EUR,1,0.00754,01/03/2025
[BBD] BBD,[GBP] GBP,1,0.38588,01/03/2025
[BBD] BBD,[USD] USD,1,0.5,01/03/2025
[BBD] BBD,[EUR] EUR,1,0.46015,01/03/2025
[BAM] BAM,[GBP] GBP,1,0.42877,01/03/2025
[BAM] BAM,[USD] USD,1,0.55556,01/03/2025
[BAM] BAM,[EUR] EUR,1,0.51129,01/03/2025
[AZN] AZN,[GBP] GBP,1,0.45398,01/03/2025
[AZN] AZN,[USD] USD,1,0.58824,01/03/2025
[AZN] AZN,[EUR] EUR,1,0.54135,01/03/2025
[AWG] AWG,[GBP] GBP,1,0.42876,01/03/2025
[AWG] AWG,[USD] USD,1,0.55556,01/03/2025
[AWG] AWG,[EUR] EUR,1,0.51128,01/03/2025
[AUD] AUD,[GBP] GBP,1,0.48742,01/03/2025
[AUD] AUD,[USD] USD,1,0.63156,01/03/2025
[AUD] AUD,[EUR] EUR,1,0.58124,01/03/2025
[ARS] ARS,[GBP] GBP,1,0.00071,01/03/2025
[ARS] ARS,[USD] USD,1,0.00092,01/03/2025
[ARS] ARS,[EUR] EUR,1,0.00084,01/03/2025
[AOA] AOA,[GBP] GBP,1,0.00082,01/03/2025
[AOA] AOA,[USD] USD,1,0.00107,01/03/2025
[AOA] AOA,[EUR] EUR,1,0.00098,01/03/2025
[ANG] ANG,[GBP] GBP,1,0.43115,01/03/2025
[ANG] ANG,[USD] USD,1,0.55866,01/03/2025
[ANG] ANG,[EUR] EUR,1,0.51413,01/03/2025
[AMD] AMD,[GBP] GBP,1,0.00197,01/03/2025
[AMD] AMD,[USD] USD,1,0.00255,01/03/2025
[AMD] AMD,[EUR] EUR,1,0.00235,01/03/2025
[AED] AED,[GBP] GBP,1,0.2101,01/03/2025
[AED] AED,[USD] USD,1,0.27223,01/03/2025
[AED] AED,[EUR] EUR,1,0.25054,01/03/2025
[USD] USD,[GBP] GBP,1,0.77177,01/03/2025
[USD] USD,[EUR] EUR,1,0.9203,01/03/2025
[GBP] GBP,[USD] USD,1,1.29574,01/03/2025
[GBP] GBP,[EUR] EUR,1,1.19248,01/03/2025
[EUR] EUR,[GBP] GBP,1,0.82858,01/02/2025
[EUR] EUR,[USD] USD,1,1.0457,01/02/2025
[ZMW] ZMW,[GBP] GBP,1,0.02808,01/02/2025
[ZMW] ZMW,[USD] USD,1,0.03544,01/02/2025
[ZMW] ZMW,[EUR] EUR,1,0.03389,01/02/2025
[ZAR] ZAR,[GBP] GBP,1,0.04302,01/02/2025
[ZAR] ZAR,[USD] USD,1,0.05429,01/02/2025
[ZAR] ZAR,[EUR] EUR,1,0.05191,01/02/2025
[XPF] XPF,[GBP] GBP,1,0.00694,01/02/2025
[XPF] XPF,[USD] USD,1,0.00876,01/02/2025
[XPF] XPF,[EUR] EUR,1,0.00838,01/02/2025
[XOF] XOF,[GBP] GBP,1,0.00126,01/02/2025
[XOF] XOF,[USD] USD,1,0.00159,01/02/2025
[XOF] XOF,[EUR] EUR,1,0.00152,01/02/2025
[XCD] XCD,[GBP] GBP,1,0.29347,01/02/2025
[XCD] XCD,[USD] USD,1,0.37037,01/02/2025
[XCD] XCD,[EUR] EUR,1,0.35419,01/02/2025
[XAF] XAF,[GBP] GBP,1,0.00126,01/02/2025
[XAF] XAF,[USD] USD,1,0.00159,01/02/2025
[XAF] XAF,[EUR] EUR,1,0.00152,01/02/2025
[VUV] VUV,[GBP] GBP,1,0.00651,01/02/2025
[VUV] VUV,[USD] USD,1,0.00821,01/02/2025
[VUV] VUV,[EUR] EUR,1,0.00785,01/02/2025
[VND] VND,[GBP] GBP,1,0.00003,01/02/2025
[VND] VND,[USD] USD,1,0.00004,01/02/2025
[VND] VND,[EUR] EUR,1,0.00004,01/02/2025
[USD] USD,[GBP] GBP,1,0.79237,01/02/2025
[USD] USD,[EUR] EUR,1,0.95631,01/02/2025
[UAH] UAH,[GBP] GBP,1,0.01901,01/02/2025
[UAH] UAH,[USD] USD,1,0.02399,01/02/2025
[UAH] UAH,[EUR] EUR,1,0.02294,01/02/2025
[TWD] TWD,[GBP] GBP,1,0.02419,01/02/2025
[TWD] TWD,[USD] USD,1,0.03052,01/02/2025
[TWD] TWD,[EUR] EUR,1,0.02919,01/02/2025
[TTD] TTD,[GBP] GBP,1,0.11685,01/02/2025
[TTD] TTD,[USD] USD,1,0.14747,01/02/2025
[TTD] TTD,[EUR] EUR,1,0.14103,01/02/2025
[TRY] TRY,[GBP] GBP,1,0.02181,01/02/2025
[TRY] TRY,[USD] USD,1,0.02752,01/02/2025
[TRY] TRY,[EUR] EUR,1,0.02632,01/02/2025
[TOP] TOP,[GBP] GBP,1,0.32869,01/02/2025
[TOP] TOP,[USD] USD,1,0.41483,01/02/2025
[TOP] TOP,[EUR] EUR,1,0.3967,01/02/2025
[TND] TND,[GBP] GBP,1,0.24955,01/02/2025
[TND] TND,[USD] USD,1,0.31495,01/02/2025
[TND] TND,[EUR] EUR,1,0.30118,01/02/2025
[THB] THB,[GBP] GBP,1,0.02344,01/02/2025
[THB] THB,[USD] USD,1,0.02958,01/02/2025
[THB] THB,[EUR] EUR,1,0.02829,01/02/2025
[SZL] SZL,[GBP] GBP,1,0.04302,01/02/2025
[SZL] SZL,[USD] USD,1,0.05429,01/02/2025
[SZL] SZL,[EUR] EUR,1,0.05191,01/02/2025
[SGD] SGD,[GBP] GBP,1,0.59152,01/02/2025
[SGD] SGD,[USD] USD,1,0.74653,01/02/2025
[SGD] SGD,[EUR] EUR,1,0.71391,01/02/2025
[SEK] SEK,[GBP] GBP,1,0.07415,01/02/2025
[SEK] SEK,[USD] USD,1,0.09359,01/02/2025
[SEK] SEK,[EUR] EUR,1,0.0895,01/02/2025
[SDG] SDG,[GBP] GBP,1,0.00136,01/02/2025
[SDG] SDG,[USD] USD,1,0.00172,01/02/2025
[SDG] SDG,[EUR] EUR,1,0.00164,01/02/2025
[SCR] SCR,[GBP] GBP,1,0.0522,01/02/2025
[SCR] SCR,[USD] USD,1,0.06587,01/02/2025
[SCR] SCR,[EUR] EUR,1,0.063,01/02/2025
[SAR] SAR,[GBP] GBP,1,0.2113,01/02/2025
[SAR] SAR,[USD] USD,1,0.26667,01/02/2025
[SAR] SAR,[EUR] EUR,1,0.25501,01/02/2025
[RWF] RWF,[GBP] GBP,1,0.00056,01/02/2025
[RWF] RWF,[USD] USD,1,0.00071,01/02/2025
[RWF] RWF,[EUR] EUR,1,0.00068,01/02/2025
[RUB] RUB,[GBP] GBP,1,0.00884,01/02/2025
[RUB] RUB,[USD] USD,1,0.01116,01/02/2025
[RUB] RUB,[EUR] EUR,1,0.01067,01/02/2025
[RSD] RSD,[GBP] GBP,1,0.00706,01/02/2025
[RSD] RSD,[USD] USD,1,0.00891,01/02/2025
[RSD] RSD,[EUR] EUR,1,0.00852,01/02/2025
[RON] RON,[GBP] GBP,1,0.16633,01/02/2025
[RON] RON,[USD] USD,1,0.20991,01/02/2025
[RON] RON,[EUR] EUR,1,0.20074,01/02/2025
[QAR] QAR,[GBP] GBP,1,0.21768,01/02/2025
[QAR] QAR,[USD] USD,1,0.27473,01/02/2025
[QAR] QAR,[EUR] EUR,1,0.26272,01/02/2025
[PYG] PYG,[GBP] GBP,1,0.0001,01/02/2025
[PYG] PYG,[USD] USD,1,0.00013,01/02/2025
[PYG] PYG,[EUR] EUR,1,0.00012,01/02/2025
[PLN] PLN,[GBP] GBP,1,0.19906,01/02/2025
[PLN] PLN,[USD] USD,1,0.25123,01/02/2025
[PLN] PLN,[EUR] EUR,1,0.24025,01/02/2025
[PKR] PKR,[GBP] GBP,1,0.00283,01/02/2025
[PKR] PKR,[USD] USD,1,0.00357,01/02/2025
[PKR] PKR,[EUR] EUR,1,0.00341,01/02/2025
[PHP] PHP,[GBP] GBP,1,0.01365,01/02/2025
[PHP] PHP,[USD] USD,1,0.01723,01/02/2025
[PHP] PHP,[EUR] EUR,1,0.01647,01/02/2025
[PGK] PGK,[GBP] GBP,1,0.19321,01/02/2025
[PGK] PGK,[USD] USD,1,0.24384,01/02/2025
[PGK] PGK,[EUR] EUR,1,0.23319,01/02/2025
[OMR] OMR,[GBP] GBP,1,2.06079,01/02/2025
[OMR] OMR,[USD] USD,1,2.60078,01/02/2025
[OMR] OMR,[EUR] EUR,1,2.48719,01/02/2025
[NZD] NZD,[GBP] GBP,1,0.4538,01/02/2025
[NZD] NZD,[USD] USD,1,0.57271,01/02/2025
[NZD] NZD,[EUR] EUR,1,0.54769,01/02/2025
[NPR] NPR,[GBP] GBP,1,0.00571,01/02/2025
[NPR] NPR,[USD] USD,1,0.0072,01/02/2025
[NPR] NPR,[EUR] EUR,1,0.00689,01/02/2025
[NOK] NOK,[GBP] GBP,1,0.07116,01/02/2025
[NOK] NOK,[USD] USD,1,0.0898,01/02/2025
[NOK] NOK,[EUR] EUR,1,0.08588,01/02/2025
[NGN] NGN,[GBP] GBP,1,0.00053,01/02/2025
[NGN] NGN,[USD] USD,1,0.00066,01/02/2025
[NGN] NGN,[EUR] EUR,1,0.00064,01/02/2025
[NAD] NAD,[GBP] GBP,1,0.04302,01/02/2025
[NAD] NAD,[USD] USD,1,0.05429,01/02/2025
[NAD] NAD,[EUR] EUR,1,0.05191,01/02/2025
[MZN] MZN,[GBP] GBP,1,0.01228,01/02/2025
[MZN] MZN,[USD] USD,1,0.0155,01/02/2025
[MZN] MZN,[EUR] EUR,1,0.01482,01/02/2025
[MYR] MYR,[GBP] GBP,1,0.17879,01/02/2025
[MYR] MYR,[USD] USD,1,0.22564,01/02/2025
[MYR] MYR,[EUR] EUR,1,0.21579,01/02/2025
[MXN] MXN,[GBP] GBP,1,0.03889,01/02/2025
[MXN] MXN,[USD] USD,1,0.04908,01/02/2025
[MXN] MXN,[EUR] EUR,1,0.04694,01/02/2025
[MWK] MWK,[GBP] GBP,1,0.00045,01/02/2025
[MWK] MWK,[USD] USD,1,0.00057,01/02/2025
[MWK] MWK,[EUR] EUR,1,0.00055,01/02/2025
[MUR] MUR,[GBP] GBP,1,0.01675,01/02/2025
[MUR] MUR,[USD] USD,1,0.02113,01/02/2025
[MUR] MUR,[EUR] EUR,1,0.02021,01/02/2025
[MRU] MRU,[GBP] GBP,1,0.0199,01/02/2025
[MRU] MRU,[USD] USD,1,0.02511,01/02/2025
[MRU] MRU,[EUR] EUR,1,0.02402,01/02/2025
[MNT] MNT,[GBP] GBP,1,0.00023,01/02/2025
[MNT] MNT,[USD] USD,1,0.00029,01/02/2025
[MNT] MNT,[EUR] EUR,1,0.00028,01/02/2025
[MKD] MKD,[GBP] GBP,1,0.01347,01/02/2025
[MKD] MKD,[USD] USD,1,0.017,01/02/2025
[MKD] MKD,[EUR] EUR,1,0.01626,01/02/2025
[MGA] MGA,[GBP] GBP,1,0.00017,01/02/2025
[MGA] MGA,[USD] USD,1,0.00021,01/02/2025
[MGA] MGA,[EUR] EUR,1,0.0002,01/02/2025
[MAD] MAD,[GBP] GBP,1,0.07883,01/02/2025
[MAD] MAD,[USD] USD,1,0.09948,01/02/2025
[MAD] MAD,[EUR] EUR,1,0.09513,01/02/2025
[LKR] LKR,[GBP] GBP,1,0.00263,01/02/2025
[LKR] LKR,[USD] USD,1,0.00332,01/02/2025
[LKR] LKR,[EUR] EUR,1,0.00317,01/02/2025
[KZT] KZT,[GBP] GBP,1,0.00158,01/02/2025
[KZT] KZT,[USD] USD,1,0.00199,01/02/2025
[KZT] KZT,[EUR] EUR,1,0.00191,01/02/2025
[KWD] KWD,[GBP] GBP,1,2.56193,01/02/2025
[KWD] KWD,[USD] USD,1,3.23321,01/02/2025
[KWD] KWD,[EUR] EUR,1,3.09195,01/02/2025
[KRW] KRW,[GBP] GBP,1,0.00055,01/02/2025
[KRW] KRW,[USD] USD,1,0.0007,01/02/2025
[KRW] KRW,[EUR] EUR,1,0.00067,01/02/2025
[KES] KES,[GBP] GBP,1,0.00609,01/02/2025
[KES] KES,[USD] USD,1,0.00768,01/02/2025
[KES] KES,[EUR] EUR,1,0.00735,01/02/2025
[JPY] JPY,[GBP] GBP,1,0.00526,01/02/2025
[JPY] JPY,[USD] USD,1,0.00664,01/02/2025
[JPY] JPY,[EUR] EUR,1,0.00635,01/02/2025
[JOD] JOD,[GBP] GBP,1,1.11759,01/02/2025
[JOD] JOD,[USD] USD,1,1.41044,01/02/2025
[JOD] JOD,[EUR] EUR,1,1.34882,01/02/2025
[JMD] JMD,[GBP] GBP,1,0.00501,01/02/2025
[JMD] JMD,[USD] USD,1,0.00632,01/02/2025
[JMD] JMD,[EUR] EUR,1,0.00604,01/02/2025
[ISK] ISK,[GBP] GBP,1,0.00566,01/02/2025
[ISK] ISK,[USD] USD,1,0.00715,01/02/2025
[ISK] ISK,[EUR] EUR,1,0.00683,01/02/2025
[IRR] IRR,[GBP] GBP,1,0,01/02/2025
[IRR] IRR,[USD] USD,1,0,01/02/2025
[IRR] IRR,[EUR] EUR,1,0,01/02/2025
[INR] INR,[GBP] GBP,1,0.00913,01/02/2025
[INR] INR,[USD] USD,1,0.01152,01/02/2025
[INR] INR,[EUR] EUR,1,0.01102,01/02/2025
[ILS] ILS,[GBP] GBP,1,0.22291,01/02/2025
[ILS] ILS,[USD] USD,1,0.28133,01/02/2025
[ILS] ILS,[EUR] EUR,1,0.26903,01/02/2025
[IDR] IDR,[GBP] GBP,1,0.00005,01/02/2025
[IDR] IDR,[USD] USD,1,0.00006,01/02/2025
[IDR] IDR,[EUR] EUR,1,0.00006,01/02/2025
[HUF] HUF,[GBP] GBP,1,0.00206,01/02/2025
[HUF] HUF,[USD] USD,1,0.0026,01/02/2025
[HUF] HUF,[EUR] EUR,1,0.00249,01/02/2025
[HTG] HTG,[GBP] GBP,1,0.00601,01/02/2025
[HTG] HTG,[USD] USD,1,0.00758,01/02/2025
[HTG] HTG,[EUR] EUR,1,0.00725,01/02/2025
[HRK] HRK,[GBP] GBP,1,0.10997,01/02/2025
[HRK] HRK,[USD] USD,1,0.13879,01/02/2025
[HRK] HRK,[EUR] EUR,1,0.13272,01/02/2025
[HNL] HNL,[GBP] GBP,1,0.03098,01/02/2025
[HNL] HNL,[USD] USD,1,0.03909,01/02/2025
[HNL] HNL,[EUR] EUR,1,0.03738,01/02/2025
[HKD] HKD,[GBP] GBP,1,0.10191,01/02/2025
[HKD] HKD,[USD] USD,1,0.12862,01/02/2025
[HKD] HKD,[EUR] EUR,1,0.123,01/02/2025
[GYD] GYD,[GBP] GBP,1,0.00377,01/02/2025
[GYD] GYD,[USD] USD,1,0.00475,01/02/2025
[GYD] GYD,[EUR] EUR,1,0.00454,01/02/2025
[GTQ] GTQ,[GBP] GBP,1,0.10278,01/02/2025
[GTQ] GTQ,[USD] USD,1,0.12971,01/02/2025
[GTQ] GTQ,[EUR] EUR,1,0.12404,01/02/2025
[GIP] GIP,[GBP] GBP,1,1,01/02/2025
[GIP] GIP,[USD] USD,1,1.26205,01/02/2025
[GIP] GIP,[EUR] EUR,1,1.2069,01/02/2025
[GHS] GHS,[GBP] GBP,1,0.05101,01/02/2025
[GHS] GHS,[USD] USD,1,0.06438,01/02/2025
[GHS] GHS,[EUR] EUR,1,0.06157,01/02/2025
[GEL] GEL,[GBP] GBP,1,0.27738,01/02/2025
[GEL] GEL,[USD] USD,1,0.35007,01/02/2025
[GEL] GEL,[EUR] EUR,1,0.33477,01/02/2025
[FJD] FJD,[GBP] GBP,1,0.34275,01/02/2025
[FJD] FJD,[USD] USD,1,0.43257,01/02/2025
[FJD] FJD,[EUR] EUR,1,0.41367,01/02/2025
[EUR] EUR,[GBP] GBP,1,0.82858,01/02/2025
[EUR] EUR,[USD] USD,1,1.0457,01/02/2025
[ETB] ETB,[GBP] GBP,1,0.00626,01/02/2025
[ETB] ETB,[USD] USD,1,0.00791,01/02/2025
[ETB] ETB,[EUR] EUR,1,0.00756,01/02/2025
[EGP] EGP,[GBP] GBP,1,0.01565,01/02/2025
[EGP] EGP,[USD] USD,1,0.01975,01/02/2025
[EGP] EGP,[EUR] EUR,1,0.01888,01/02/2025
[DZD] DZD,[GBP] GBP,1,0.00585,01/02/2025
[DZD] DZD,[USD] USD,1,0.00738,01/02/2025
[DZD] DZD,[EUR] EUR,1,0.00706,01/02/2025
[DOP] DOP,[GBP] GBP,1,0.01273,01/02/2025
[DOP] DOP,[USD] USD,1,0.01607,01/02/2025
[DOP] DOP,[EUR] EUR,1,0.01537,01/02/2025
[DKK] DKK,[GBP] GBP,1,0.11109,01/02/2025
[DKK] DKK,[USD] USD,1,0.1402,01/02/2025
[DKK] DKK,[EUR] EUR,1,0.13407,01/02/2025
[DJF] DJF,[GBP] GBP,1,0.00446,01/02/2025
[DJF] DJF,[USD] USD,1,0.00563,01/02/2025
[DJF] DJF,[EUR] EUR,1,0.00538,01/02/2025
[CZK] CZK,[GBP] GBP,1,0.03304,01/02/2025
[CZK] CZK,[USD] USD,1,0.0417,01/02/2025
[CZK] CZK,[EUR] EUR,1,0.03987,01/02/2025
[CRC] CRC,[GBP] GBP,1,0.00156,01/02/2025
[CRC] CRC,[USD] USD,1,0.00197,01/02/2025
[CRC] CRC,[EUR] EUR,1,0.00188,01/02/2025
[COP] COP,[GBP] GBP,1,0.00019,01/02/2025
[COP] COP,[USD] USD,1,0.00024,01/02/2025
[COP] COP,[EUR] EUR,1,0.00023,01/02/2025
[CNY] CNY,[GBP] GBP,1,0.10908,01/02/2025
[CNY] CNY,[USD] USD,1,0.13766,01/02/2025
[CNY] CNY,[EUR] EUR,1,0.13164,01/02/2025
[CLP] CLP,[GBP] GBP,1,0.00084,01/02/2025
[CLP] CLP,[USD] USD,1,0.00106,01/02/2025
[CLP] CLP,[EUR] EUR,1,0.00101,01/02/2025
[CHF] CHF,[GBP] GBP,1,0.87979,01/02/2025
[CHF] CHF,[USD] USD,1,1.11033,01/02/2025
[CHF] CHF,[EUR] EUR,1,1.06182,01/02/2025
[CAD] CAD,[GBP] GBP,1,0.55753,01/02/2025
[CAD] CAD,[USD] USD,1,0.70363,01/02/2025
[CAD] CAD,[EUR] EUR,1,0.67288,01/02/2025
[BZD] BZD,[GBP] GBP,1,0.39618,01/02/2025
[BZD] BZD,[USD] USD,1,0.5,01/02/2025
[BZD] BZD,[EUR] EUR,1,0.47815,01/02/2025
[BWP] BWP,[GBP] GBP,1,0.05681,01/02/2025
[BWP] BWP,[USD] USD,1,0.0717,01/02/2025
[BWP] BWP,[EUR] EUR,1,0.06857,01/02/2025
[BSD] BSD,[GBP] GBP,1,0.79237,01/02/2025
[BSD] BSD,[USD] USD,1,1,01/02/2025
[BSD] BSD,[EUR] EUR,1,0.95631,01/02/2025
[BRL] BRL,[GBP] GBP,1,0.13883,01/02/2025
[BRL] BRL,[USD] USD,1,0.17521,01/02/2025
[BRL] BRL,[EUR] EUR,1,0.16755,01/02/2025
[BND] BND,[GBP] GBP,1,0.59152,01/02/2025
[BND] BND,[USD] USD,1,0.74653,01/02/2025
[BND] BND,[EUR] EUR,1,0.71391,01/02/2025
[BMD] BMD,[GBP] GBP,1,0.79237,01/02/2025
[BMD] BMD,[USD] USD,1,1,01/02/2025
[BMD] BMD,[EUR] EUR,1,0.95631,01/02/2025
[BIF] BIF,[GBP] GBP,1,0.00027,01/02/2025
[BIF] BIF,[USD] USD,1,0.00034,01/02/2025
[BIF] BIF,[EUR] EUR,1,0.00032,01/02/2025
[BHD] BHD,[GBP] GBP,1,2.10682,01/02/2025
[BHD] BHD,[USD] USD,1,2.65887,01/02/2025
[BHD] BHD,[EUR] EUR,1,2.54272,01/02/2025
[BGN] BGN,[GBP] GBP,1,0.42364,01/02/2025
[BGN] BGN,[USD] USD,1,0.53465,01/02/2025
[BGN] BGN,[EUR] EUR,1,0.51129,01/02/2025
[BDT] BDT,[GBP] GBP,1,0.0065,01/02/2025
[BDT] BDT,[USD] USD,1,0.0082,01/02/2025
[BDT] BDT,[EUR] EUR,1,0.00784,01/02/2025
[BBD] BBD,[GBP] GBP,1,0.39618,01/02/2025
[BBD] BBD,[USD] USD,1,0.5,01/02/2025
[BBD] BBD,[EUR] EUR,1,0.47815,01/02/2025
[BAM] BAM,[GBP] GBP,1,0.42364,01/02/2025
[BAM] BAM,[USD] USD,1,0.53465,01/02/2025
[BAM] BAM,[EUR] EUR,1,0.51129,01/02/2025
[AZN] AZN,[GBP] GBP,1,0.4661,01/02/2025
[AZN] AZN,[USD] USD,1,0.58824,01/02/2025
[AZN] AZN,[EUR] EUR,1,0.56253,01/02/2025
[AWG] AWG,[GBP] GBP,1,0.4402,01/02/2025
[AWG] AWG,[USD] USD,1,0.55556,01/02/2025
[AWG] AWG,[EUR] EUR,1,0.53128,01/02/2025
[AUD] AUD,[GBP] GBP,1,0.50391,01/02/2025
[AUD] AUD,[USD] USD,1,0.63596,01/02/2025
[AUD] AUD,[EUR] EUR,1,0.60817,01/02/2025
[ARS] ARS,[GBP] GBP,1,0.00073,01/02/2025
[ARS] ARS,[USD] USD,1,0.00093,01/02/2025
[ARS] ARS,[EUR] EUR,1,0.00089,01/02/2025
[AOA] AOA,[GBP] GBP,1,0.00084,01/02/2025
[AOA] AOA,[USD] USD,1,0.00106,01/02/2025
